filename	movieDataSize
F510D348E4214635167689EF07AF9B466A58D4728DCFE8D8BB992693DBDE9949	43659151
F631E1B312761A3A058C8E3ADAED02F64C3F3B8A19BDAFA7E5382FF905DAB12C	438145
F7E5699B0D6E4255E970F9CB507D0E94F9AB72F0D4F068635E7B7FEAC6FFE35F	23735387
F860F306E1980BE599F22552AA0E801D046FB399E9C3DB01480071582E828A06	8197231
FC2A483149000A077B573834BBAF8371C440C0F4645C7A468DCDF8877821CD56	1035416
FC5C14249806432C89B61A0028726BD9C995811E6447C95FF7004B88B9CE0288	18569383
FC9F1E98B46738AB8410BCD438A190358E003E437722B9DEF317877883226AF3	973142
FD6598C9A39BE6461A279ED524304D55974AC600080258C44A88B5E5E2606D44	39043512
FDFE9A359B596E19C0BFC3ADBBB4180D55CE3B95FA15297A4DD4F26C80E639FA	2901961
FE17B6245AB18B4AA4C16C29BE5F7915D9A43ADC7538EEDC6E023F974BE5B29E	1333180
FEA70FEBCDD218F52950643CD0A91EAF380B534E585BFEF63BB15829960869EC	2607326
FEC07E7B5230F5C8EDC65CF0BFCD227BFFB05A3B6F53B299223A0A91C0864773	8306244
5BFB68868F9BAF0EB226CDE72EFB469D29BA8BD6B88B0D0CE7FAD88834761B13	2324381
7E03CAC5EFC018BBB2AF222AB96FD231C49A9FCC26471DFBB5F28FDED70B5FA0	184269571
D4A50E900C0B2412976E2F9D20F51EFCB31CB05AA598629DF883B80BA522ACD0	146410903
3364452CBB7909976770B22524183FA5303C36A85CEAB0A7E786A1DED909DA62	53134182
C3DBA254DDE256DA08C4B57D3215A02C9EDDC27C456E122FB40452F7187073D0	9186619
721699D34019A7332A2F21E12029D091792B8558A13C48618F166AD51B59E2BD	21542252
030BD5D56D8D2BD47883E3DAB0B8682EF742E675437386FB247FA2F72CDE5B59	22404832
046854A7C794D5EBEA0F9BB50071A8E886F2C07D901924FE53885C7BC3934A84	22172452
04BC7789B4D37B6452F1EA61AE9EA688C8775240AF001BA3F20381F825312536	34282706
04C358AD210F351CDD555490919FBA2B924B50AD29317BFFE5F27060A46B785E	76573893
0A9649681016104CC59C6B3D99FA6083492A3991B86DB802438A20DC43E79E34	111255975
0B62456491A7901A367000A9880E50E851BCEBBD7E5CB6473E1DA26F586B10C2	55491895
113CBA24B7B694B5211AFB53A297AA61B902A2C5C2CC5BED93433C8ECBD16EC1	106897233
127DC5EC0FFEB036635DFB6C6E4C9977BAE47DBFC6A6C7F7F91C5968FC1C6EDC	100888023
134821300E0793E2BA3B2F443CFD524346930AD4C23E081B2FD0429EE899D3CB	25419010
136EF7D0FDAA19EBBD1D2518851E18DC187DE459B490AA95265123B5CDC91EFA	105448702
13C9E884072D85F33A0D29DF4D6CB7FBBB0A626B7404D3D964C68E1227C97AE4	103019922
14AA25198EF2129A700942B80A49C687BF0F0738664AC3F2AE86564464D70973	146278994
16FA676AEBC0939DD3D6FDD4E845696091504C94B8E0CD58850332251A84BD97	22048695
18BE4319339D9AA25441994E34CAFCBB2E8986D4BCADD77794F49FD73DFFDC04	29436679
1A96C7EAF8CFF80830624F2D1C4D73D6264BA4A2DB57483A6C7CEEF91941F81C	32074569
1C59B16CC335EF260D8C05C11A62198CAE062172891220BDD3C4843444EFD74F	83440471
1F5D30E33D3B734B68D3AC14C29D685AB5C8F1E260BE7E347CF1F96BE429ACBB	93169223
2526FBA919AC2F884301645BA01357E95654F813178A5A7910F79E99A7907D10	123064807
27641B6838387DA91C924BA1174945A28AE60EBA7730F9278C1DEB305CF50C71	95063609
29ABD35C2476E481A75483B4BC67A5EC3803EDF90C8458D6A11D1B659BDE9836	117252654
2BA87368233B8AB4F147FAD9215694BAC985F7B7C99AB00CFC081FA1CA07C627	138274521
2C77279B8CAA87EEB8B3BE4A1402CC63B7A6CEBD5AF54F063950D86F2D05AB5B	21057585
2EE18AC88D95A2A1371E027109ABBB625260E7C729BB93E58116A69C9587D8B8	27962853
2FAB74CD4A17487667B9F201470F68F5D14B43C2175ACC5BEBA3E78C9B51D720	25352265
3037ABF33642FFC54A6176958A4FA8C99E34DD45D9580E9311EF2203F430D96C	103268061
3278B3148C89DB751F97A125CEF533481CDA9D1DF4504101949F22BFC76732FA	51856313
337552B74096E8471C9361855AF85210E3B4E78F5D3A2F4BB4A839CB24540AB6	27521361
3F4FEE23452A887F4AB1D160C66589FDC755BA53682BAA2AA827E256BAE8F377	115233022
40F3DEB9AE66D2A5553871DB291AAC40003899C1867C85983C3FA43879E3049E	103903063
443D881B34C2B8124ACDCF45DB75E1B19FD404536221567A88D50AEEC5FD6F50	31120942
498A8BE47EC0BD8AEAEC80BC11B4488CB952AE6FFE81F977FF828BBBB18DA4CB	84626434
4A967E1EB134799605B291CA51646C48DED5BD8E88AADAFCB3D5754B284A92E1	128490597
4B6C088EDEFCFE894DF8CA6641EB1B021254D4D5B2BE28AF9D41E45942DE20AB	19329592
4D3EEC76D99D3663B681A9790EB537BF4F7EFB8D5990A8E85722A58D3CC9FE2E	41877973
4DE2FD9E5F981C2393CB237A9E4729FF0147D709C5E95F61DF0DB905C9892F77	12837805
5659B0B2D903F5FD019F242FB15DC9EC652D7410AFC51A48DA5CF80044074628	28550599
57A48B1CE052A294D077F8B48FF9AD1DF1A6384298FD8397FD060126CFDF8BC2	25622791
598ED48D11C5827AC977DCD3B54498368DF5A1AFBF2873A04D7DC0B47FC1BCE1	70965478
5E6077DDAE91F1A871AECB24A38A4AD1A83EA8D80F2331744440EF9A6CBB1EB6	102633199
5EB1E3A55F66BE5688A8D51CC980D59C152B9816C8C67FF2CE8754BB8A6D9F81	102188481
66F7D2A304B837F59B2C3617C077E2B73FE7388C73A88F84497E4B691574D94E	93301484
7787C75FA8C6568DBE422B6018777AEA6878A081DAF6293F5BD18FCD73C12A87	130523710
8126AB9F7D0942E7DD0281AC5D5D9578BA7DF7576F9CDCFED520DABA86C530CC	33360284
835B8FA7F2019E3FE4FB7DF8B25B6E53A43E020BA1438E78D84CEB7C42D86739	21430383
8CDBEEAC27F05301380C5E5E6515F38687F61B4C8906990488CC581D397221B4	106974421
8DB44906F0ED363B173B27CFAAFAB477FB3DDE3272068DD566C11DB40157672A	95199760
8DF0F00F133109DD2855867116E66B8D22D0C7994F564F870205F873DD4A7C97	120174726
8F89D0650E7A7F6DB82D3811BD32F0717F784DEA66637994139E229C97E7FDD9	98036392
92C535AB3C18C2BE1A9C0D5732D52837A851BC29136288D5FFF8858A9450CF3C	23818051
9344A4227223C3E48768CB4AECADFA794310056CD1B85B23802B9526F67BAF12	95226142
9AE4966C44FCB0E83BC870CBDBD9765953F8C9D7D26F494B1647FD81908964A3	42521404
A2CFF2296A8EBB3CBEC782F41308C0026821051F6D8EEC5973814B3AC070EAE3	28084787
A89FBBEB03548708E1AE849FC07E7A261A3DDDD000498618426971DDA44334FB	70588107
A903DFF8A2D97299630BD6D3D540EDFA4FEDFDA6E16514FE24E7B6D71AC88301	28706888
AB3E2493CADE3A8FDD3FBB5B92C18F80067E76407CAD8957070DE1A615EFA2F4	144440388
AE8728B3DC0FB93046AD57F1D25687875E590E110C538B22F59EFAFCA634EBD0	23487967
AECF774B9BCD9A6831593A12CE3057672D90083C363B190C0502BC5FC4FD2598	31044951
B46FEF7A304F1EEE53865CF781F39A4C19F0D28F6CE64DDC5E001F8B1A9B2F43	123170366
B47E506AAA55ED18BCD19FFE0E549BEFA15FB3E73E285EF9451BE5178DCE58B8	105584563
B529C375C8E282018E559241EDF55449934405C9A7CC7C3078EC46947EEB8721	27619881
B7E01478F9F13998F9EA47C0F98E6BF36BB15A6879F1973983B6D17C21785C56	14689454
B810FFCB6D7FF4C6EDF2E355D8B79689BDD878F286829D26E4B94AA339B38FE5	20986412
B811059702310049E643017C73FAB98EDD9E77BB8E7B08169D58F9C01B6848AF	19529405
BC1C7B8D52A4F79B37F74851706C0CAC27FD7910D4F279B538B5972906BB819E	118120437
C02DD346E79AE9910C5073CC7D9C79CADA407BCB2F29FA7008F29B0D6F176F10	102390601
C30B5FF0D3D5FF17A4FF9596D29E5CF81C8BB4F112D3436642D03102AB12E9F5	50957665
C34318D70346406D7A1299B71CBB50D5D2C465F5CFEAD10383CB4EECC1450D61	29096296
C3D2577DBE675588B3CBC32696B65E2914419F4309674B9FFACBA834A26EBDD2	38537180
C4BA5B04D3C18C2853CE9DD910AC09A66788F01168539669CC2D55E6A23D3373	129235806
C770426FB9C432EF575EFC5EDED783CEAADFC9ABB289803C6232DADA9F2160F2	13945256
C957D73A2B79A66B087F239103836D53808D3DD9DAF674F816048A5DD1ABA79A	18099091
CE9F0E37E984E4E10256A577B8AF6AEAA2AA694BF62A17EB0512B3E955D4AC27	25326440
D071EBC3C4F971ACFFD275E6879207D49A200AA13023A2CF318EE82DFFB1906B	93678882
D11451A491463543BD66283DB65A51AA33929AE2FE8021E98079E9BE7CA4EFCE	31635157
D16B88D3548CE04EF872844720595689720B854A6063BC636380FB2CAFA13432	106015378
D1BF46AB4941879E6330155B62B5D6EE6F76074AF6C9294A68BE7F016647BB21	32690129
D42A62D4DDB21AE0C30A8B651C0BA71AD536281CDA520719CC7E9B1697755663	116791017
D42A962A0E25953422E01DDDAC5ABA74E4A27DCA612379D908372F65012D1B7A	170402024
D9A679DEFBFC1109A47962709D6296C79969FA7B9AD22A3328FEA50132F3B22A	118329250
DB723E7011C7267A77C531FBFBBB5CD1A65B122D6D2FDE72E1E355E917CAE45B	153808595
DDA6369D54BA02F4B70FB22E8D7AB91168AAFFF450339C36392147325B4B4BB4	31086935
E0ED00EEA5091CE81486DC58021CBD7C28723FD31AE8AC41509416D852D5D580	109752540
E1B18090AECD0FF6DB363D64AF96355B251640EFCD9AC093CAC89C88536732B3	120706535
E741FEAA84643FBF6DB17BA919824B068E60AD3C6501902C9DB435260B822FA7	112434777
EA073E311388093C3B4DF0935CA0EB665D7AE8CE13B7338620A421945DA85B41	104717842
EA35EAA68E4D3F04607CF2C9A4D44E1AC5741BC3FB32004CDAE3AFCBC26DB69F	139977595
EA6A5570A494E4C24421EDCF14F91C076F08C0FD967F2C8ACB5970DAE88CFFEE	115990578
EEC8939ED61DBA6A1A0D3B373CF8CBB8DBFEAE8EEB90309FB7AA2285082EFD6F	107512737
EFAE660F150CDF31D6C77BEAD1B3F64FD59389ECADF18E724544031514D97883	26424459
F00F1EBD4EAFDA00A5A3FB2361D001CF7184A09EFD29E5A9C864B7B520DAF2C5	17347288
F0803A7D72A38AC419369B1CAF15925545A2221DFA550792EA55FED6E6EE2F11	30740632
F23A6CF73A8E74ACB9760125B3722106B8EC72EF9D38B332475DCFAF94676A92	10742468
F6244D8886F36D087D396930156AFCB8C3A7847AF1DAE3B85B75C925CCECD279	27427848
FF17B79D0396F07838BAEA283B8CF5834F1DA60CC96D25A7AA7A7B1CAF9D948E	106215441
2DD93EAD0A4A8648867F180D7E3AC3126A75410BE41A51BEBB2EAE82CB82B03E	9253236
2FA02315C8813C404C68B48B82C5F3961E10C6CEF981C87EB5C00F89E408DC17	23500164
566D86D4472028BB7E82BC70BC55AE5EA830602784B8EFDFE48AA9029103B79F	272048540
84C765BB0C8527A51A38818BDE4AACA239270BA343AFB7ADC1C8FD897410BA0E	45967231
9543A387849700F03BF79833E084172DE9EE71951E36632E3841705BDADDC599	103269008
DA7F52BD2FE2EC262EFC906CE451BAFB2EFF9DFECA3B27B3C21674035C5595AA	104372920
DDDF6E8E99CA1079657167017622A56616F7C0163BDB82E58931933273EE7793	32652196
F31A2AE21E7DD569FFB22A6841EEE0C3E875FE23453EF7FC0A439B18BCBA35D9	51108393
1C0F58701DC24792084527B8BA6654E9B72092579997625A2EF6E64AB187710F	4356501
8978B6819BE3FE4DF38EED4177178C8D2FA29D5A6E12B836EFA5A06F21AADEE9	6036039
D3E69CC255992B40D1A5F54C460E08155C897DE8C64AF44A5EA68E445431840E	10916539
FD9B0C388EDE8DC12AE8C9777087348A48F00F7A363FFBB51B2D451844755943	36937733
02340DFFB0F2B9121A54D32798BA867D1412CDA706506E99A79FB034F82EF61E	5389675
9A913728DD4EC16D31876822FF264A51A481B1430BA303776A13D3227DAA6577	68440536
0571FD411CCFA5535109438E6702D916BF63DC70D9DDA83A10A1D0CC7802EEDB	215501446
0588F27C9DBB30516879DBBAC1AD92C857688F2F97353B88CD3CED4D792F09B5	244324491
060919B378469BC0D840B2059A928895EF1C04F34EBF31DF64DAA9EAE81014FC	123529572
0618B1F2A9055540512C489D32347EDF392E56505241410D41BE9D1B27FB2028	248340730
0788E8EABD4DB178CEB1AB5BEA6BD48710987E8A755BFEAB8C8DBBE865C20686	513524290
0F33BE1503466E91571D996A88514F4D9187109F0D978DDBAB8163DA4B375772	269409329
10F6561D93A29AB7E6139B1012D9AB0DBA01437647DD43013403CA3A6E05F553	207269627
1B10C0E9FC8C3A7779D287F915DB1FF824D70695B2377FEEE843BD0DA2234C7A	204877917
1BDE4EF8E3DE37742D2F4DA987526129079AF6D7ABD74C9C921D27716C3F9BD6	213325121
1C6EE10757BDA65835DF645766048F80086252E4BB044581D8D51AE8B7B38A9B	233098227
2287CCB0CB6F29C32D44FDD848D6DE87889D46F4AD46D6AA3D4E1C0B3DBB6B58	187368112
28C192E3DAD3E4984D101BC1B90E0FC66FD29A68073EA04EA10507310F86911C	245397488
2B8EBAC2C8E14D642A7D3CD17BA2EB3FFC6EDA2712ABFABE99275EE703F75AE4	198459140
2E7616B24E76E4B2EA46C7A56C4F5B347094C55ECFEF9CC9A7A9598186226FB8	247149645
2EFC4953AD9AE5FC54A37A5039A16183FC2E76937421A5EB103AC11A61FB4761	227515003
32139D9CE8FFC2927921075A43DDD163A38F77168F6C3E09A801D0043B5A75B3	195403883
37183A20BFE8DDE200C4E85A7C46CA363009330DE63EC3FE9DD29A03E48A677F	263404968
3E33841771A383087CA5EE62CD27EC63ECB9FABAAFD53330F97169B01CA5F2A0	229995110
3F3EAF8657C53AC455BA4E0E0D9566FE88B0D3413D10ACD30987D4F0759D0B03	159569788
401487031E9DDBB04531561AE3756173DD1DB6DB7A371772AAB8E4B6D781AF1E	113474375
46BD2616E90412EF4E174979C539CE4438CD2A24C2D05F9B501ADA993463FFCA	274498203
4BD42603AA05EB9952262D0168B13F730036808F20BD41643A4B92C1935AD24F	172180481
4CA2ABBE1F6196406BBCE83C6F1C18A0388D57BE5B8918471EE27A2451B16A52	293200344
4CDC04C13A31387C6BF7781D83057C941A706069BFB2ADA9EDFFC7FC328FCEC8	173486591
4F3153E38E4BC90BC604ACC0C2292C19EDBE5EC529C2AF1BA20884B63D7B99DF	255624906
5F9DF79F5BAB78B386DB013422B87C9BFF913A3AADCB78225D685218005F77E1	238305732
5FB27C862EFFE1F432B03BDC3C5C2F3E90F8C746BB805208B65A8192FF6C5BA1	550470307
61539FF60EF478676A3E11819529950F9685FE278436FCD7D0DB9EF96AEFEBC9	213817693
72617851F2283BC13D0FB330661DC815FEF5169F63FEC97C8CAB6EDEB0AC52D2	201769695
77CBFBD20AC31E1FCEB03AFB7C77CCA302F983E20F8775DDB29E623897E5BEEF	307851039
7C8F0CAE7E37E0F006AA46405A33796472DC0DE4F037E4A312AAB7D33375EFDC	201520118
8B705FFB018F34557C0B73E2031E43EA0CABBF3EE9A4215B9EA94D7DD0417D63	315661632
8C858A9099A9CD20422AF0B42FCEFE143E6CE20F111F135FB482B663B8A5DC61	223583491
93EBE318D5C11A130F4E175C560A562FD3ED941C70FD943BB0FA174061788190	346681446
953D76905A259D145767D5ED5E6820C1127B22109DC631B53FDD79F57AB20440	228594011
99C3BC615E5DBD08808585A29D681A8C0F0F5A930449B1D55EC908183A22F634	220653854
A32651D89F2904F88F08504974521B5C711DD8AB1ABB699D67E8295FAA540593	57363271
A6E46CF883F465FE2CC0E16BA244B507BDA856DA2BFB8F5CFA2A1195B7AAE6F8	310326717
AA57DAD57597047CC87775BA97F41CD759CCC7A20D8EEFC5F70699FDF236CC82	219016744
AB181F19EE17423652F5D75B4ED81C466488A51798068664A494F21722631B38	175430003
AB27545CFA3F32D735C82584E79731EA43ED6BA7AFBCA5DA8E28D678AC6FD195	231858658
AF78BFF64180C54CBEBA954BE7C1BBFF8285774EE805E9A46C0EF9AA3D02A49E	286162615
B18C247657762867EA93704D9C8BA6E8A2F49D22640F33113666C8B9F0F1D0C1	492451499
B821A265B319CEEBF5F40CB853437EB96C4403E008E440C873E25D13AA793ACC	265485997
B8732609D58030DFE9024A5D27004200B1766823F9A5F9D83B687E6FBBC87C90	203143203
BC1BD6CE2C3513AA9B974F094E049BC0677CF24CC22723BCF45A82B8B495A8B3	332608316
BD58A45510941B74446AB2DA6D80D6F6DFFD6941468819513CFF6D8C96DAC97D	244110934
C742813D57A12DB861F02F1C5199AED84D4280D7AA51CA154C91F21C5B482609	100603344
CDF1395D8E5FFAF73A515F5E47BC68920F1CA2BA58B014FAB909F13E661BA7E2	184926042
D1784E5B5D0684A6B72663DC784B0EB87ECE17B05A9512B5300FC14B9FC37ACD	337552460
DD0E59E7C7DDB81A19FC41C34039F87AED67E43D84B5F555DA0DA3DDEB43B21C	304496261
DEAC4BAD8783CC57AB1C44DE2315AA79D09083BD5AC8A8A67248386E5AB36F18	196762833
E0F65AA516C3A84EA729889270B4A6EE91286C0B3A1DF5FA452CDF2891134BC4	310328873
E1FC870019228394C293140BD0D061946C09114E3125E8BAEEE829450A5143E4	549999473
E2260138855A7E3669FDB32E9448F8DF2F6431EEA041E4233A7BE1E58C966BD4	201085477
E6C79878E31DA91BB7FBEEC71A3069AC300851F06381A13F77CD623C0C927AB4	297206535
EEB3A2D19AC6E8A327E94BD9F5449BACC63CC8A0A441B010AB8AB0FBB4C47EB1	169211782
EF5E5BC25728E14571110F9E6079453736182A73459213A245FD89E3FE85A755	414718189
F67728024EDB2535FEE3BC0C2B295556CA423ED6246E7CDD09CC28732F444312	196508086
F86BBCCF1D294136F7248FA04E43AD0C7144E8178083AA1C68B24B28B42F9969	75281985
FEBB7BA5BAD06A3AADD206EEC777568D02D26AF7BCC166D6DC69FFAC06FFED81	436480108
FFC149311A540302F1ADC8CC250E57E59E6F14B9A726BC6F6E30D9FC96DFF962	207895141
