F1393BF7F8CDC679C01D8ED587288B5C7D8BE7C760E65139B7A1D4E9291896A1	0.148225469729
F14C67DC4D19FBC14600F24E0349D835FE344754E721268FF8EB6A709EEB7A59	0.0423654015887
F1543A186DC4C87AE789D9CCB2AF8BF222067F39A4FCF040A37D73083E0C72AD	0.0700722394221
F1701A6B7F9C2B105749538FD5CF3F54F4306CC9606B192998EFD741E1513D2A	0.0328965709507
F177DE54B66A335945C354109A1E40158561834DCCC947F86C15015C4C30DA1B	0.133651551313
F17B4E6ED07F100E49C7B4F73DAC992432AA17334F1701D3EE06F832694CF7B3	0.0146988260132
F19620D3360272BA8C4EB324A20021A110786631959305E052556485B747BAC4	0.0204779849266
F1A9AADD0D64E4281C7044F1FB546EB61A1F5BA4467CF87F292AAB97FFF34479	0.0609210880689
F1BE6A7DF3F8A7C448119AC48448719B315CA79B8809F2BBEBFD3DD985ED57FB	0.0742494226328
F1C03EA98ADD7FE3666DEF51EF7E187A43AB4AE2180513F93DCD3B3D7B44893D	0.0522554711925
F1C451E2C58EA7E38BFFE8574F31B967F1937EF3B2476D9DC24799712EBC18FB	0.0105997338595
F1C458E207601E59E6468561D1132262B78CECC29BA3D7E33EDAE7E7F9305BBA	0.0166244012398
F1C6D17D325E453F477BF8CF8EA374970879D1757373C6D99973CFE0EACCE361	0.133704201036
F1C905CD79A0756A6C8ADE65266EAB6587A49541B3507E07F6997694CC10666A	0.0415067045012
F1D99D6F12DFA731BCAC49E37D0058BB3AAE8D1E1FEF95B1E56ED545905592F5	0.138039834352
F1F23CF5BF82D53B159E29F5BDF10841DE202F400738E9EBD7C4CFE6938B2A86	0.00840079066265
F1FA33ACFF0CE00D77838FB8FD4528DDF1D3EDC2E08BB93F46B87C7AAC189314	0.203586848223
F2072BBC8B1969C0AC0D0CBDAA3D8EB170A3152AB70604C07849C98DEF45EB66	0.0628797513071
F212CE299DC6994F5998E218A4E9C4B4625AA73572B354CF02D901FA4C22D7CA	0.0255043227666
F22F7C1CD0B82F2E622FF4C4CFAA3475961D1502FE03E221C0D70E45574E3BA2	0.191438763377
